N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,11,11,1.75112922675908,1.5470843,0.2632831
20,5,11,12,4.40750271780416,4.5714245,0.25096285
20,5,11,13,9.0718297357671,9.2724085,0.27691355
20,5,11,14,8.51041866932064,8.226628,0.2764565
20,5,11,15,7.33987492742017,7.633874,0.27177608
20,5,11,16,5.73685721494257,5.5634027,0.27691922
20,5,11,17,4.81765535892919,4.304791,0.25061893
20,5,11,18,3.30610994482413,3.2747393,0.2399875
20,5,11,19,1.57660248922184,1.7610888,0.24450842
20,5,11,20,4.8013405338861,4.9525156,0.25176775
20,5,12,1,0.693609158042818,0.90573174,0.1801166
20,5,12,2,8.17775198724121,8.363661,0.16943938
20,5,12,3,9.42621732363477,9.33926,0.21324913
20,5,12,4,2.69381876336411,2.4625578,0.19889416
20,5,12,5,1.69348123250529,1.5248826,0.20387782
20,5,12,6,0.338956224732101,0.26411948,0.18219736
20,5,12,7,1.78785004187375,1.6382385,0.16338682
20,5,12,8,6.41665365546942,6.4417624,0.17423531
20,5,12,9,0.228777434676886,0.35512415,0.15678231
20,5,12,10,0.0832482660189271,-0.28433695,0.19963269
20,5,12,11,3.92697197152302,3.677157,0.15386184
20,5,12,12,8.13880559289828,8.049717,0.25847185
20,5,12,13,3.7624845537357,3.5248637,0.15221602
20,5,12,14,3.80812183720991,3.4080598,0.20860425
20,5,12,15,2.64918377622962,2.5938697,0.17728603
20,5,12,16,4.39334316411987,4.457522,0.1305056
20,5,12,17,4.57607151241973,4.5914326,0.1309583
20,5,12,18,5.40707547217607,5.632266,0.14573273
20,5,12,19,6.65679829893634,6.975343,0.19824183
20,5,12,20,1.12698937533423,1.1899424,0.21340892
20,5,13,1,7.10322446655482,7.123033,0.2607066
20,5,13,2,2.46137301670387,2.6074002,0.30316418
20,5,13,3,3.89634444611147,3.7718425,0.29787672
20,5,13,4,0.913836725521833,0.7865281,0.29192165
20,5,13,5,9.62064544670284,9.473355,0.30076674
20,5,13,6,0.109333300497383,-0.02426542,0.2944547
20,5,13,7,5.74295177590102,5.4979815,0.2838254
20,5,13,8,7.64397989492863,7.8959856,0.26618707
20,5,13,9,8.73382309218869,8.562714,0.26621547
20,5,13,10,0.410633541177958,0.17895116,0.29442436
20,5,13,11,6.61121600540355,6.636191,0.2705384
20,5,13,12,8.78370850346982,9.241868,0.27668533
20,5,13,13,8.90559029532596,9.147669,0.27872264
20,5,13,14,5.66280465573072,5.996445,0.28934065
20,5,13,15,5.93547344440594,5.8819966,0.29161283
20,5,13,16,3.64514516666532,3.465578,0.29578236
20,5,13,17,3.57412851415575,3.335902,0.29106477
20,5,13,18,5.91457054251805,5.367532,0.29624948
20,5,13,19,8.65451460238546,8.772249,0.2773131
20,5,13,20,6.80523660033941,6.8540506,0.26228532
20,5,14,1,2.54033731063828,1.9359863,0.26607037
20,5,14,2,6.37827298371121,6.087315,0.2819336
20,5,14,3,9.57188642118126,9.733465,0.27721325
20,5,14,4,5.52546738879755,5.940468,0.29783696
20,5,14,5,9.83067143009976,9.915252,0.2838232
20,5,14,6,5.11473868042231,4.9594827,0.2873711
20,5,14,7,9.32823361828923,9.429541,0.2679723
20,5,14,8,4.284277188126,4.2315807,0.2996792
20,5,14,9,4.85585135407746,5.183503,0.26237696
20,5,14,10,3.81652226205915,3.8466365,0.28831804
20,5,14,11,8.91015218105167,8.645318,0.25318703
20,5,14,12,1.6378996684216,1.7444463,0.28697765
20,5,14,13,4.74134463118389,4.756451,0.28098148
20,5,14,14,8.51211223052815,8.550417,0.2713588
20,5,14,15,8.57463751221076,8.239725,0.27043784
20,5,14,16,7.39684720523655,6.758508,0.26459152
20,5,14,17,3.53099695872515,3.4790897,0.24758972
20,5,14,18,6.73373083118349,6.7849803,0.26407138
20,5,14,19,8.51568246027455,8.764382,0.28211063
20,5,14,20,5.95358034130186,5.999714,0.28178877
20,5,15,1,6.02114044129848,5.9868507,0.22925903
20,5,15,2,1.95043927291408,1.6558052,0.17604749
20,5,15,3,9.66458732029423,9.872496,0.22516678
20,5,15,4,6.50905529269949,6.461903,0.2194681
20,5,15,5,3.67071893531829,3.9345915,0.22152108
20,5,15,6,9.88859211327508,10.189499,0.19471748
20,5,15,7,8.15193412825465,8.209413,0.16273092
20,5,15,8,2.53968368750066,3.013206,0.23619665
20,5,15,9,6.87230846611783,6.6107874,0.198367
20,5,15,10,8.31429020501673,8.354045,0.17243695
20,5,15,11,1.04669364402071,1.5315734,0.20982416
20,5,15,12,6.46150910062715,6.698736,0.17723876
20,5,15,13,5.09090392151847,5.5806775,0.282091
20,5,15,14,7.06628567539155,6.7675633,0.2078379
20,5,15,15,8.62313656602055,8.7777815,0.20686725
20,5,15,16,8.41785145225003,8.61824,0.21565492
20,5,15,17,4.47443719021976,4.259661,0.29674375
20,5,15,18,9.64666954241693,10.108579,0.19551148
20,5,15,19,1.41187072964385,1.3606479,0.18976153
20,5,15,20,7.76712512830272,7.8488636,0.16359618
20,5,16,1,6.83110056677833,6.9286,0.17900805
20,5,16,2,2.44117417139933,2.5604253,0.21202365
20,5,16,3,4.50111359590665,4.395924,0.28423855
20,5,16,4,2.29435093468055,2.2271192,0.18604566
20,5,16,5,8.63507915986702,8.570411,0.19766012
20,5,16,6,3.11200278811157,2.9802506,0.24415648
20,5,16,7,0.743372743017972,0.5660008,0.16675816
20,5,16,8,8.32321612630039,8.224145,0.2195248
20,5,16,9,8.74480480328202,8.953878,0.23004724
20,5,16,10,1.39361739624292,1.7015234,0.17063119
20,5,16,11,3.19744975306094,2.8949988,0.24417385
20,5,16,12,5.91114865615964,6.033012,0.18817788
20,5,16,13,1.57219668151811,2.0075364,0.16724968
20,5,16,14,6.61381979240105,6.7024603,0.20073034
20,5,16,15,5.25340779684484,4.921422,0.22246093
20,5,16,16,2.40201973589137,2.217812,0.22626455
20,5,16,17,8.4731193818152,8.184529,0.20290625
20,5,16,18,6.88514651264995,7.1444726,0.27121487
20,5,16,19,7.16725732199848,7.437622,0.28787532
20,5,16,20,0.761555817443877,0.5583608,0.1690405
20,5,17,1,1.55050833243877,1.223311,0.30019364
20,5,17,2,9.68378808815032,9.721961,0.21838889
20,5,17,3,4.6826308593154,4.4721723,0.26083162
20,5,17,4,7.76819651713595,6.7253757,0.30410814
20,5,17,5,4.07885741209611,3.7073967,0.25301683
20,5,17,6,5.38797148503363,5.2630115,0.26023504
20,5,17,7,2.06887663574889,1.8960238,0.2865844
20,5,17,8,1.8710355530493,1.6505023,0.25571263
20,5,17,9,7.79969688039273,7.8317523,0.26915362
20,5,17,10,1.93943927064538,1.7350535,0.26234305
20,5,17,11,4.34231178369373,4.360172,0.25501207
20,5,17,12,0.0227451813407242,-0.05104434,0.2780281
20,5,17,13,8.34692138712853,8.13022,0.248453
20,5,17,14,8.30082966247573,8.315606,0.24054925
20,5,17,15,9.56967817852274,10.032468,0.2556699
20,5,17,16,9.48497073026374,9.69568,0.22585893
20,5,17,17,6.00729975616559,6.490771,0.27891964
20,5,17,18,2.61807404924184,2.333508,0.27429757
20,5,17,19,6.43034250708297,6.6597304,0.27930096
20,5,17,20,5.26233507087454,5.068949,0.26434115
20,5,18,1,8.22896314784884,8.082741,0.25659686
20,5,18,2,7.10199575405568,7.2618985,0.27626258
20,5,18,3,9.65834765927866,9.736157,0.24465063
20,5,18,4,0.78610778786242,0.9082041,0.23462604
20,5,18,5,0.536370745394379,0.18906172,0.27143076
20,5,18,6,5.74978216551244,6.026941,0.2637689
20,5,18,7,3.87780030025169,4.0257835,0.22678056
20,5,18,8,5.1038836594671,5.0090804,0.19899234
20,5,18,9,3.66147971944883,3.913832,0.2448744
20,5,18,10,2.17930832412094,2.2002175,0.22846255
20,5,18,11,6.42883177148178,6.599473,0.25029427
20,5,18,12,7.52815006533638,8.144449,0.25248933
20,5,18,13,0.922475878614932,1.0200101,0.24593168
20,5,18,14,3.07308009127155,3.3290517,0.20982017
20,5,18,15,9.92080235155299,9.8677025,0.2385308
20,5,18,16,1.18980998639017,1.267715,0.24894015
20,5,18,17,5.25441377889365,5.606662,0.23072818
20,5,18,18,0.412676406558603,0.1521417,0.27228525
20,5,18,19,9.38889103708789,9.277664,0.2377738
20,5,18,20,0.671685424167663,0.43760163,0.24341227
20,5,19,1,1.17130583152175,1.5218834,0.28934398
20,5,19,2,4.84029733110219,4.8038726,0.28881988
20,5,19,3,6.5120702679269,6.57301,0.30504584
20,5,19,4,0.683966763317585,0.6011021,0.28464064
20,5,19,5,3.65297803189605,3.8423686,0.31207994
20,5,19,6,2.23903704201803,1.8498918,0.29660603
20,5,19,7,2.91881607146934,3.8022487,0.29819492
20,5,19,8,5.7328373240307,5.012797,0.29318538
20,5,19,9,8.36620330344886,8.244595,0.2992934
20,5,19,10,7.26052081910893,6.929545,0.2980282
20,5,19,11,4.06465710373595,4.141756,0.2929431
20,5,19,12,4.49717546580359,5.10509,0.29668513
20,5,19,13,7.90955097647384,7.7423544,0.29201064
20,5,19,14,9.24153506522998,8.859807,0.29920855
20,5,19,15,2.2820250177756,2.3231683,0.29324913
20,5,19,16,9.04951837379485,9.011168,0.2961576
20,5,19,17,3.97514036856592,4.1493096,0.29326865
20,5,19,18,5.67677828483284,5.9035,0.29485103
20,5,19,19,4.27366116084158,4.6798825,0.2954265
20,5,19,20,8.38241810910404,8.481034,0.29149866
20,5,20,1,8.77521388698369,8.907456,0.23385733
20,5,20,2,7.68533208640292,8.115164,0.25657025
20,5,20,3,2.78963138349354,3.014062,0.24010035
20,5,20,4,5.29163692612201,5.310222,0.30580512
20,5,20,5,9.62907031178474,9.155497,0.23405015
20,5,20,6,9.80354584986344,9.270964,0.23601967
20,5,20,7,0.913325883448124,0.73862875,0.24692872
20,5,20,8,0.707494784146547,0.97632706,0.24494517
20,5,20,9,3.27593952184543,3.5746274,0.23947665
20,5,20,10,3.70074542239308,4.0342155,0.24058397
20,5,20,11,7.15527557302266,6.847447,0.24167965
20,5,20,12,7.57796354126185,7.266668,0.23415215
20,5,20,13,0.0192793854512274,0.1582635,0.24599162
20,5,20,14,7.42802090244368,7.31728,0.24351513
20,5,20,15,1.92418547347188,1.8264552,0.23996265
20,5,20,16,4.52099627349526,4.652155,0.24990039
20,5,20,17,3.22147279744968,3.413776,0.24075536
20,5,20,18,1.09071407467127,1.2344817,0.24936333
20,5,20,19,2.89262361824512,3.046136,0.27015132
20,5,20,20,8.19456485565752,8.095802,0.23220125
20,5,21,1,7.86114927148446,7.4651394,0.2076584
20,5,21,2,2.52445595571771,2.5824716,0.24003023
20,5,21,3,6.99252303456888,7.0629067,0.215719
20,5,21,4,1.84460753342137,2.2169347,0.2346804
20,5,21,5,9.59613825660199,9.950071,0.26599652
20,5,21,6,9.18683399679139,9.296408,0.24243104
20,5,21,7,1.01804550271481,1.236461,0.23437831
20,5,21,8,1.72191675519571,1.8543115,0.22393845
20,5,21,9,9.8600367619656,10.045297,0.283255
20,5,21,10,8.49396095378324,8.954585,0.27119452
20,5,21,11,6.67540116468444,6.550463,0.20462954
20,5,21,12,9.3521022493951,9.188297,0.22552058
20,5,21,13,0.581843343097717,0.6610067,0.24832892
20,5,21,14,6.18615831015632,6.1287756,0.21351801
20,5,21,15,1.7491846345365,2.0782323,0.23973009
20,5,21,16,0.376753895543516,0.6089885,0.29687244
20,5,21,17,5.25313168996945,5.4290967,0.18719314
20,5,21,18,2.82184249954298,3.1389992,0.24270861
20,5,21,19,4.99045196920633,4.889657,0.19596504
20,5,21,20,6.33825103053823,6.1835046,0.19273318
20,5,22,1,3.04276835406199,3.2915344,0.18677343
20,5,22,2,4.74738908465952,4.6427193,0.23557243
20,5,22,3,9.93525771889836,9.967813,0.2371634
20,5,22,4,5.2065386204049,5.0362625,0.16573104
20,5,22,5,8.43231032369658,8.380857,0.20487538
20,5,22,6,7.23314548609778,7.2427664,0.17984226
20,5,22,7,6.15168056217954,6.0947385,0.21093832
20,5,22,8,7.39171321270987,7.4588056,0.2005389
20,5,22,9,4.1723998519592,3.9139705,0.2249229
20,5,22,10,3.72624989366159,3.6569467,0.2092393
20,5,22,11,9.68422054313123,9.858401,0.22097461
20,5,22,12,6.07408114941791,6.142543,0.22010753
20,5,22,13,4.73678398644552,4.800255,0.17986175
20,5,22,14,8.58139808289707,8.951482,0.20651351
20,5,22,15,4.35351753840223,4.358453,0.16740008
20,5,22,16,0.822695977985859,1.9651009,0.20215271
20,5,22,17,4.20794771518558,4.139045,0.19221663
20,5,22,18,1.74912661779672,1.5657686,0.19741464
20,5,22,19,6.18125641020015,6.0771823,0.17995495
20,5,22,20,3.71555577265099,3.9814258,0.317384
20,5,23,1,5.76603659661487,5.9862256,0.18235564
20,5,23,2,2.23072855733335,2.1687412,0.24777636
20,5,23,3,3.31896589370444,3.0516844,0.25560078
20,5,23,4,7.1072455169633,6.95731,0.18243562
20,5,23,5,8.19448956055567,8.183694,0.1996974
20,5,23,6,4.23720560967922,4.383734,0.27629355
20,5,23,7,9.63544549420476,10.018024,0.20333686
20,5,23,8,9.78130409261212,9.807816,0.18402515
20,5,23,9,8.4052187949419,8.542045,0.19462237
20,5,23,10,9.96611237060279,9.975484,0.21390264
20,5,23,11,8.65959034767002,8.939904,0.21313335
20,5,23,12,7.01421698089689,7.036706,0.16759889
20,5,23,13,3.90473062638193,3.9881985,0.2649894
20,5,23,14,3.1476970249787,2.930501,0.25129065
20,5,23,15,8.45947288675234,8.212357,0.23815799
20,5,23,16,1.39278504764661,1.0114458,0.26348224
20,5,23,17,5.18120574299246,5.085782,0.21799095
20,5,23,18,5.93550828285515,5.946752,0.19349073
20,5,23,19,9.42461697151884,9.570218,0.19939452
20,5,23,20,6.28019635565579,5.6685605,0.21168078
20,5,24,1,2.92573957936838,2.940366,0.20723446
20,5,24,2,2.24891144316643,1.8174006,0.17669722
20,5,24,3,7.04222954111174,7.0403786,0.24315093
20,5,24,4,5.18897147616372,5.6356816,0.25533774
20,5,24,5,6.62619609618559,6.8395553,0.28678855
20,5,24,6,9.20443784212694,8.877126,0.23430438
20,5,24,7,2.79735573334619,2.0799026,0.35675967
20,5,24,8,7.63820461230353,7.660494,0.22769025
20,5,24,9,8.01630616188049,8.127924,0.2396806
20,5,24,10,2.54725093021989,2.2577052,0.2121878
20,5,24,11,6.04888858739287,5.9373903,0.24766564
20,5,24,12,3.70734947035089,3.7613027,0.246742
20,5,24,13,6.71690254705027,6.703366,0.23472354
20,5,24,14,6.72982309944928,6.642842,0.24042799
20,5,24,15,3.20430563529953,3.2722862,0.2023528
20,5,24,16,9.04149706941098,8.987976,0.23371746
20,5,24,17,1.98115960229188,1.8414222,0.1767127
20,5,24,18,0.44203047407791,0.40964773,0.25447297
20,5,24,19,5.00922332052141,5.145866,0.24209477
20,5,24,20,1.3878286187537,1.1081587,0.22663657
20,5,25,1,4.16118426248431,3.6862898,0.25693798
20,5,25,2,6.9476365367882,6.9132905,0.24542332
20,5,25,3,1.48800636641681,1.6936474,0.2509178
20,5,25,4,8.97385046817362,8.913603,0.26758143
20,5,25,5,1.24392084078863,1.2517227,0.23706034
20,5,25,6,9.85115722985938,10.191882,0.2662484
20,5,25,7,6.26096174120903,5.876516,0.2147884
20,5,25,8,3.37538369232789,3.0261557,0.27796352
20,5,25,9,0.667903802823275,0.28252113,0.246579
20,5,25,10,2.82141609815881,2.7422295,0.24017756
20,5,25,11,3.27967217890546,3.341548,0.26585126
20,5,25,12,3.63512484589592,3.5728526,0.27059808
20,5,25,13,9.58544991677627,9.864784,0.28009468
20,5,25,14,5.88874167064205,5.432409,0.20919815
20,5,25,15,6.95427962811664,7.1808977,0.24983646
20,5,25,16,1.4750538719818,1.5691372,0.24415947
20,5,25,17,5.39686928270385,5.3224235,0.23442785
20,5,25,18,7.2820003144443,6.7785993,0.23022231
20,5,25,19,4.76917677558959,5.044649,0.25493583
20,5,25,20,7.29396071750671,7.1097364,0.35080498
20,5,26,1,0.16592338681221,0.06333914,0.27481592
20,5,26,2,2.89478296646848,3.173802,0.33789268
20,5,26,3,8.7449425784871,9.101263,0.23459245
20,5,26,4,7.99921882338822,7.7989783,0.24623466
20,5,26,5,3.12243217136711,3.049979,0.25236613
