N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,7,12,2.31477101799101,2.315668,0.23210461
20,5,7,13,7.72811945760623,7.8263416,0.2557596
20,5,7,14,0.963015416637063,0.6541092,0.18003252
20,5,7,15,4.53447770094499,4.5520954,0.23383026
20,5,7,16,0.847007129341364,1.0088838,0.19224541
20,5,7,17,5.6066586705856,5.7772007,0.21374594
20,5,7,18,0.0870459992438555,-0.01463975,0.18836032
20,5,7,19,9.85737090697512,9.577274,0.15129991
20,5,7,20,3.16584804095328,3.2236903,0.14865406
20,5,8,1,4.66295241378248,5.110875,0.30020306
20,5,8,2,2.07823317032307,2.375179,0.30044955
20,5,8,3,7.99657957628369,7.527874,0.29995686
20,5,8,4,6.51871317764744,6.2844987,0.29953513
20,5,8,5,3.21509178960696,3.5916278,0.2998339
20,5,8,6,7.18927504029125,7.311882,0.29990077
20,5,8,7,2.90873386897147,3.1673954,0.29999283
20,5,8,8,9.32269813260064,9.10766,0.29970035
20,5,8,9,7.69146954407915,7.6690335,0.29992816
20,5,8,10,6.44491136772558,6.581541,0.2998725
20,5,8,11,4.57044888520613,4.676453,0.30018777
20,5,8,12,0.893010105937719,0.71733093,0.29955465
20,5,8,13,4.32391373440623,4.38996,0.3000774
20,5,8,14,5.44962115585804,5.367851,0.30044904
20,5,8,15,1.38224346097559,1.5754632,0.3004922
20,5,8,16,9.27812252193689,8.686075,0.2998838
20,5,8,17,0.0130172143690288,-0.17990758,0.30045182
20,5,8,18,2.64458863530308,2.7332098,0.29959333
20,5,8,19,2.76532246964052,2.851601,0.30003452
20,5,8,20,5.21107041742653,5.014022,0.30056697
20,5,9,1,2.21601397264749,2.3538332,0.160355
20,5,9,2,0.242339097894728,-0.04189551,0.10468323
20,5,9,3,2.07119019469246,2.0165095,0.16589756
20,5,9,4,2.15733549557626,1.9858507,0.19549048
20,5,9,5,4.43723587784916,4.4413652,0.21461196
20,5,9,6,1.34076150367036,1.3428261,0.2023591
20,5,9,7,3.90657789772376,3.729582,0.14689386
20,5,9,8,3.69315771851689,4.052645,0.15404807
20,5,9,9,6.68692956678569,6.8356986,0.18775259
20,5,9,10,9.92109965998679,9.701008,0.16633524
20,5,9,11,1.17638953961432,0.47925892,0.13381293
20,5,9,12,0.0847116415388882,-0.22530665,0.10307928
20,5,9,13,8.83366814581677,8.764454,0.21814266
20,5,9,14,3.01054707961157,2.8763075,0.11643483
20,5,9,15,4.92743505863473,5.1862893,0.20838659
20,5,9,16,5.00629938673228,5.0483527,0.33741242
20,5,9,17,4.02034473372623,3.626948,0.1307723
20,5,9,18,9.77082821307704,9.532279,0.15905158
20,5,9,19,3.58326010871679,3.772631,0.1323918
20,5,9,20,4.91660544415936,4.6118774,0.2175831
20,5,10,1,5.07478203158826,4.487822,0.28965446
20,5,10,2,3.06768506066874,2.842949,0.17018935
20,5,10,3,4.26907666493207,4.3203697,0.24508047
20,5,10,4,6.93102080840617,7.1748543,0.22508523
20,5,10,5,0.851359688676894,0.29737514,0.2920257
20,5,10,6,2.25436616456136,1.7957628,0.22366056
20,5,10,7,2.74530522990972,2.6473672,0.17013592
20,5,10,8,2.72305066231638,2.3107064,0.18824098
20,5,10,9,6.15829307818785,6.1794167,0.15865655
20,5,10,10,4.29671525489539,4.1688385,0.18952219
20,5,10,11,6.51655666995794,6.6913805,0.22452071
20,5,10,12,5.67737752571702,5.58217,0.14796442
20,5,10,13,1.13508982118219,0.90208995,0.25491008
20,5,10,14,5.95925305271521,5.994263,0.16874427
20,5,10,15,3.58049975009635,3.286756,0.17779247
20,5,10,16,4.28809418343008,4.407211,0.2776524
20,5,10,17,0.519033221062273,0.73198384,0.25119546
20,5,10,18,2.64177667442709,2.5753212,0.16782163
20,5,10,19,3.98790730861947,3.984132,0.22966743
20,5,10,20,8.36134143406525,8.616396,0.27603653
20,5,11,1,2.77249794220552,2.693545,0.1968138
20,5,11,2,0.0051831291057169,-0.2615563,0.2438512
20,5,11,3,5.10608372977003,5.262126,0.24207179
20,5,11,4,0.140479083638638,-0.35492015,0.23943962
20,5,11,5,0.646897766273469,0.48404637,0.23746009
20,5,11,6,9.54849225468934,9.807002,0.21809874
20,5,11,7,0.864958912134171,0.7897796,0.29089555
20,5,11,8,2.89975009160116,2.963958,0.16600454
20,5,11,9,8.80699172848836,8.76119,0.23131737
20,5,11,10,1.23216201318428,1.2788744,0.24583595
20,5,11,11,1.75112922675908,1.109186,0.2836667
20,5,11,12,4.40750271780416,4.51693,0.25090986
20,5,11,13,9.0718297357671,9.166733,0.22128153
20,5,11,14,8.51041866932064,8.16789,0.26287898
20,5,11,15,7.33987492742017,7.7262855,0.24978736
20,5,11,16,5.73685721494257,5.712701,0.23360074
20,5,11,17,4.81765535892919,4.3822937,0.2204185
20,5,11,18,3.30610994482413,3.484897,0.18044485
20,5,11,19,1.57660248922184,1.5955259,0.22815378
20,5,11,20,4.8013405338861,4.771085,0.24913512
20,5,12,1,0.693609158042818,0.7702085,0.19865495
20,5,12,2,8.17775198724121,8.568397,0.22893709
20,5,12,3,9.42621732363477,9.3977995,0.22191747
20,5,12,4,2.69381876336411,2.5951743,0.15744226
20,5,12,5,1.69348123250529,1.5598483,0.19301417
20,5,12,6,0.338956224732101,-0.01163094,0.16954026
20,5,12,7,1.78785004187375,1.7869707,0.23585494
20,5,12,8,6.41665365546942,6.414318,0.17874397
20,5,12,9,0.228777434676886,0.21042298,0.17486694
20,5,12,10,0.0832482660189271,-0.18666953,0.19150099
20,5,12,11,3.92697197152302,3.925166,0.18650962
20,5,12,12,8.13880559289828,7.908527,0.24721159
20,5,12,13,3.7624845537357,3.8595366,0.17768565
20,5,12,14,3.80812183720991,3.6223118,0.17120689
20,5,12,15,2.64918377622962,2.625349,0.1527852
20,5,12,16,4.39334316411987,4.53448,0.24365692
20,5,12,17,4.57607151241973,4.319433,0.24725203
20,5,12,18,5.40707547217607,5.2309775,0.24155848
20,5,12,19,6.65679829893634,6.8271985,0.19310805
20,5,12,20,1.12698937533423,1.254454,0.22080736
20,5,13,1,7.10322446655482,7.1632347,0.27732217
20,5,13,2,2.46137301670387,2.3912127,0.2861305
20,5,13,3,3.89634444611147,3.8236945,0.28822842
20,5,13,4,0.913836725521833,0.6152023,0.29078722
20,5,13,5,9.62064544670284,9.195908,0.26729783
20,5,13,6,0.109333300497383,0.08740503,0.28383124
20,5,13,7,5.74295177590102,5.6278386,0.29904053
20,5,13,8,7.64397989492863,7.8983173,0.293733
20,5,13,9,8.73382309218869,8.665024,0.266669
20,5,13,10,0.410633541177958,0.272159,0.30831674
20,5,13,11,6.61121600540355,6.572681,0.28406402
20,5,13,12,8.78370850346982,9.060119,0.27919957
20,5,13,13,8.90559029532596,9.03436,0.25087515
20,5,13,14,5.66280465573072,6.1058645,0.2790566
20,5,13,15,5.93547344440594,5.8582253,0.29217708
20,5,13,16,3.64514516666532,3.4656985,0.29532593
20,5,13,17,3.57412851415575,3.2257676,0.27987164
20,5,13,18,5.91457054251805,5.3463087,0.28382167
20,5,13,19,8.65451460238546,9.017321,0.26541215
20,5,13,20,6.80523660033941,7.159273,0.2889114
20,5,14,1,2.54033731063828,2.520106,0.19881986
20,5,14,2,6.37827298371121,6.214479,0.23915781
20,5,14,3,9.57188642118126,9.765132,0.18985349
20,5,14,4,5.52546738879755,5.7659183,0.25529465
20,5,14,5,9.83067143009976,9.924198,0.2128465
20,5,14,6,5.11473868042231,4.9479504,0.25155795
20,5,14,7,9.32823361828923,9.411964,0.21489464
20,5,14,8,4.284277188126,4.230647,0.2806745
20,5,14,9,4.85585135407746,4.9276457,0.24349798
20,5,14,10,3.81652226205915,3.7737,0.28820026
20,5,14,11,8.91015218105167,8.8330345,0.2407853
20,5,14,12,1.6378996684216,1.5718915,0.22237504
20,5,14,13,4.74134463118389,4.895169,0.32257688
20,5,14,14,8.51211223052815,8.5556,0.26408404
20,5,14,15,8.57463751221076,8.139233,0.26007357
20,5,14,16,7.39684720523655,7.0090075,0.2464092
20,5,14,17,3.53099695872515,3.1188533,0.2412881
20,5,14,18,6.73373083118349,7.0705733,0.25359985
20,5,14,19,8.51568246027455,8.499936,0.2420977
20,5,14,20,5.95358034130186,5.784792,0.22409214
20,5,15,1,6.02114044129848,6.0593915,0.18632363
20,5,15,2,1.95043927291408,1.8868663,0.24473666
20,5,15,3,9.66458732029423,10.1015215,0.19814423
20,5,15,4,6.50905529269949,6.540322,0.18378526
20,5,15,5,3.67071893531829,3.7103653,0.23530845
20,5,15,6,9.88859211327508,10.299015,0.19130203
20,5,15,7,8.15193412825465,8.241565,0.22384739
20,5,15,8,2.53968368750066,2.7133262,0.20127502
20,5,15,9,6.87230846611783,6.7319903,0.18074082
20,5,15,10,8.31429020501673,8.073083,0.23161593
20,5,15,11,1.04669364402071,1.4256715,0.2784649
20,5,15,12,6.46150910062715,6.592116,0.17363341
20,5,15,13,5.09090392151847,5.4825387,0.24005388
20,5,15,14,7.06628567539155,6.967586,0.16656998
20,5,15,15,8.62313656602055,8.499731,0.21559703
20,5,15,16,8.41785145225003,8.680841,0.25364435
20,5,15,17,4.47443719021976,4.377924,0.2239749
20,5,15,18,9.64666954241693,9.924999,0.19713005
20,5,15,19,1.41187072964385,1.5803717,0.25321084
20,5,15,20,7.76712512830272,7.9663396,0.24397635
20,5,16,1,6.83110056677833,6.8143196,0.16388892
20,5,16,2,2.44117417139933,2.3401735,0.17551747
20,5,16,3,4.50111359590665,4.4599133,0.260133
20,5,16,4,2.29435093468055,2.022426,0.22084163
20,5,16,5,8.63507915986702,8.37609,0.17794171
20,5,16,6,3.11200278811157,3.2448792,0.16084427
20,5,16,7,0.743372743017972,0.99444026,0.3092052
20,5,16,8,8.32321612630039,8.394498,0.19500396
20,5,16,9,8.74480480328202,9.026107,0.18498918
20,5,16,10,1.39361739624292,1.3708388,0.21604437
20,5,16,11,3.19744975306094,2.98753,0.16806789
20,5,16,12,5.91114865615964,5.954281,0.15441327
20,5,16,13,1.57219668151811,1.6912293,0.25014186
20,5,16,14,6.61381979240105,6.6784797,0.16936043
20,5,16,15,5.25340779684484,5.09806,0.22607642
20,5,16,16,2.40201973589137,2.0331557,0.20301577
20,5,16,17,8.4731193818152,8.32896,0.22043066
20,5,16,18,6.88514651264995,7.0272765,0.17705745
20,5,16,19,7.16725732199848,7.4945793,0.18594347
20,5,16,20,0.761555817443877,0.8461027,0.24305001
20,5,17,1,1.55050833243877,1.3335683,0.27015805
20,5,17,2,9.68378808815032,9.657302,0.21427934
20,5,17,3,4.6826308593154,4.481267,0.28225714
20,5,17,4,7.76819651713595,7.2516565,0.2046633
20,5,17,5,4.07885741209611,3.7671287,0.24935213
20,5,17,6,5.38797148503363,5.1088967,0.26557708
20,5,17,7,2.06887663574889,1.8044167,0.2816284
20,5,17,8,1.8710355530493,1.6568395,0.29562116
20,5,17,9,7.79969688039273,7.7319665,0.30281588
20,5,17,10,1.93943927064538,1.6499838,0.3233392
20,5,17,11,4.34231178369373,4.446681,0.26392177
20,5,17,12,0.0227451813407242,-0.00124522,0.27617162
20,5,17,13,8.34692138712853,8.365596,0.31550816
20,5,17,14,8.30082966247573,8.50363,0.23762852
20,5,17,15,9.56967817852274,9.895844,0.24483126
20,5,17,16,9.48497073026374,9.384834,0.21439002
20,5,17,17,6.00729975616559,6.135977,0.2037755
20,5,17,18,2.61807404924184,2.2585797,0.23387258
20,5,17,19,6.43034250708297,6.8414125,0.20501027
20,5,17,20,5.26233507087454,5.006846,0.28714046
20,5,18,1,8.22896314784884,7.9391613,0.30020216
20,5,18,2,7.10199575405568,7.138863,0.30107883
20,5,18,3,9.65834765927866,9.747327,0.2996951
20,5,18,4,0.78610778786242,1.1411263,0.29992083
20,5,18,5,0.536370745394379,0.02270031,0.2995659
20,5,18,6,5.74978216551244,6.065985,0.29935613
20,5,18,7,3.87780030025169,4.113684,0.29700893
20,5,18,8,5.1038836594671,4.7487283,0.29975784
20,5,18,9,3.66147971944883,3.8621578,0.29767284
20,5,18,10,2.17930832412094,2.426416,0.29952344
20,5,18,11,6.42883177148178,6.61965,0.30059633
20,5,18,12,7.52815006533638,8.255766,0.30556563
20,5,18,13,0.922475878614932,1.0540628,0.29947525
20,5,18,14,3.07308009127155,3.3635592,0.30030844
20,5,18,15,9.92080235155299,9.89637,0.3000555
20,5,18,16,1.18980998639017,1.3304098,0.29974183
20,5,18,17,5.25441377889365,5.5197086,0.29978928
20,5,18,18,0.412676406558603,0.01753918,0.2994529
20,5,18,19,9.38889103708789,9.284062,0.30010104
20,5,18,20,0.671685424167663,0.50978076,0.29960215
20,5,19,1,1.17130583152175,1.5598807,0.24297306
20,5,19,2,4.84029733110219,4.796681,0.22596675
20,5,19,3,6.5120702679269,6.7405357,0.17978242
20,5,19,4,0.683966763317585,0.97219354,0.31828672
20,5,19,5,3.65297803189605,4.0509877,0.22577359
20,5,19,6,2.23903704201803,1.7198849,0.28661177
20,5,19,7,2.91881607146934,3.079625,0.18101893
20,5,19,8,5.7328373240307,4.9984193,0.3739618
20,5,19,9,8.36620330344886,8.2343235,0.25996387
20,5,19,10,7.26052081910893,7.35877,0.23628761
20,5,19,11,4.06465710373595,4.287106,0.20874414
20,5,19,12,4.49717546580359,5.033181,0.23844898
20,5,19,13,7.90955097647384,7.782502,0.25104174
20,5,19,14,9.24153506522998,8.742057,0.2768598
20,5,19,15,2.2820250177756,2.1785,0.2527506
20,5,19,16,9.04951837379485,8.959288,0.2534998
20,5,19,17,3.97514036856592,4.1091237,0.23144045
20,5,19,18,5.67677828483284,5.855429,0.21940506
20,5,19,19,4.27366116084158,4.830281,0.26077488
20,5,19,20,8.38241810910404,8.360827,0.26157016
20,5,20,1,8.77521388698369,8.720689,0.2997815
20,5,20,2,7.68533208640292,8.171387,0.30054456
20,5,20,3,2.78963138349354,3.257094,0.3000707
20,5,20,4,5.29163692612201,5.6036763,0.29976383
20,5,20,5,9.62907031178474,9.271846,0.29865652
20,5,20,6,9.80354584986344,9.19822,0.29777983
20,5,20,7,0.913325883448124,0.6367298,0.3002426
20,5,20,8,0.707494784146547,1.0817335,0.30013123
20,5,20,9,3.27593952184543,3.3076031,0.29921407
20,5,20,10,3.70074542239308,3.8313873,0.29958323
20,5,20,11,7.15527557302266,6.9097614,0.29997545
20,5,20,12,7.57796354126185,7.1226563,0.30020586
20,5,20,13,0.0192793854512274,0.2156556,0.2974977
20,5,20,14,7.42802090244368,7.3323445,0.29944697
20,5,20,15,1.92418547347188,1.6120929,0.30017805
20,5,20,16,4.52099627349526,4.521044,0.2994005
20,5,20,17,3.22147279744968,3.4895315,0.29926544
20,5,20,18,1.09071407467127,1.3494731,0.30024776
20,5,20,19,2.89262361824512,3.2017877,0.2999232
20,5,20,20,8.19456485565752,8.102841,0.30295053
20,5,21,1,7.86114927148446,7.298712,0.29946938
20,5,21,2,2.52445595571771,2.3960533,0.29931128
20,5,21,3,6.99252303456888,6.9850254,0.2993523
20,5,21,4,1.84460753342137,2.1149344,0.2994058
20,5,21,5,9.59613825660199,10.08457,0.29985493
20,5,21,6,9.18683399679139,9.202274,0.29987186
20,5,21,7,1.01804550271481,1.5606408,0.299049
20,5,21,8,1.72191675519571,1.7421948,0.3002692
20,5,21,9,9.8600367619656,10.289793,0.30002946
20,5,21,10,8.49396095378324,8.920699,0.30022806
20,5,21,11,6.67540116468444,6.6893616,0.30013064
20,5,21,12,9.3521022493951,8.892909,0.29989448
20,5,21,13,0.581843343097717,0.56604165,0.29982275
20,5,21,14,6.18615831015632,6.1261897,0.29996812
20,5,21,15,1.7491846345365,2.366615,0.29961422
20,5,21,16,0.376753895543516,0.4489744,0.2994237
20,5,21,17,5.25313168996945,5.4366207,0.3014825
20,5,21,18,2.82184249954298,3.3271852,0.30003506
20,5,21,19,4.99045196920633,5.1410785,0.29940212
20,5,21,20,6.33825103053823,5.9560738,0.29975113
20,5,22,1,3.04276835406199,3.0656443,0.23825629
20,5,22,2,4.74738908465952,4.3208423,0.25167847
20,5,22,3,9.93525771889836,10.146686,0.21145411
20,5,22,4,5.2065386204049,4.890014,0.2726957
20,5,22,5,8.43231032369658,8.015075,0.24088407
20,5,22,6,7.23314548609778,7.0707917,0.25692093
20,5,22,7,6.15168056217954,5.8971214,0.2197761
20,5,22,8,7.39171321270987,7.743051,0.2952712
20,5,22,9,4.1723998519592,4.0318856,0.23894624
20,5,22,10,3.72624989366159,3.7993693,0.26661053
20,5,22,11,9.68422054313123,9.854525,0.20797235
20,5,22,12,6.07408114941791,6.064129,0.24112011
20,5,22,13,4.73678398644552,4.9280634,0.28237155
20,5,22,14,8.58139808289707,9.028294,0.23351818
20,5,22,15,4.35351753840223,4.7014947,0.31101504
20,5,22,16,0.822695977985859,1.9278402,0.22176704
20,5,22,17,4.20794771518558,4.1940956,0.37640396
20,5,22,18,1.74912661779672,1.7031802,0.23441371
20,5,22,19,6.18125641020015,5.991224,0.24880262
20,5,22,20,3.71555577265099,4.1169424,0.3064841
20,5,23,1,5.76603659661487,5.6515617,0.23926798
20,5,23,2,2.23072855733335,1.9444188,0.20927073
20,5,23,3,3.31896589370444,3.2100482,0.21046713
20,5,23,4,7.1072455169633,6.8998995,0.2105516
20,5,23,5,8.19448956055567,8.194407,0.2599784
20,5,23,6,4.23720560967922,4.4100046,0.24523135
20,5,23,7,9.63544549420476,10.0238285,0.20236073
20,5,23,8,9.78130409261212,9.607873,0.20864719
20,5,23,9,8.4052187949419,8.406326,0.23990376
20,5,23,10,9.96611237060279,10.128822,0.2204956
20,5,23,11,8.65959034767002,8.810541,0.24297695
20,5,23,12,7.01421698089689,7.50251,0.27170122
20,5,23,13,3.90473062638193,4.1863546,0.25753993
20,5,23,14,3.1476970249787,2.7057729,0.19538991
20,5,23,15,8.45947288675234,7.9985847,0.29950753
20,5,23,16,1.39278504764661,1.0178041,0.30098933
20,5,23,17,5.18120574299246,5.1422315,0.2291691
20,5,23,18,5.93550828285515,5.8681707,0.23347048
20,5,23,19,9.42461697151884,9.539496,0.20918433
20,5,23,20,6.28019635565579,6.1776366,0.2148614
20,5,24,1,2.92573957936838,2.8836966,0.1150224
20,5,24,2,2.24891144316643,2.14391,0.19408686
20,5,24,3,7.04222954111174,7.289544,0.25817528
20,5,24,4,5.18897147616372,5.3870764,0.15224352
20,5,24,5,6.62619609618559,6.759687,0.1278254
20,5,24,6,9.20443784212694,9.246431,0.16535446
20,5,24,7,2.79735573334619,0.64777535,0.18901594
20,5,24,8,7.63820461230353,7.6713457,0.20846371
20,5,24,9,8.01630616188049,7.812376,0.20253807
20,5,24,10,2.54725093021989,2.2743382,0.16585459
20,5,24,11,6.04888858739287,6.0095224,0.10758146
20,5,24,12,3.70734947035089,4.0184755,0.16138725
20,5,24,13,6.71690254705027,6.550349,0.12235721
20,5,24,14,6.72982309944928,6.798783,0.136737
20,5,24,15,3.20430563529953,3.2883964,0.13472743
20,5,24,16,9.04149706941098,8.825341,0.16494645
20,5,24,17,1.98115960229188,1.8888358,0.1853662
20,5,24,18,0.44203047407791,0.8765039,0.19918482
20,5,24,19,5.00922332052141,5.127131,0.1842626
20,5,24,20,1.3878286187537,1.6037967,0.19890267
20,5,25,1,4.16118426248431,3.992402,0.20705752
20,5,25,2,6.9476365367882,6.879615,0.19794118
20,5,25,3,1.48800636641681,1.5381594,0.30122957
20,5,25,4,8.97385046817362,9.204741,0.20454855
20,5,25,5,1.24392084078863,1.4518639,0.261116
20,5,25,6,9.85115722985938,10.029131,0.20935397
20,5,25,7,6.26096174120903,6.269188,0.16870026
20,5,25,8,3.37538369232789,2.8596632,0.1560882
20,5,25,9,0.667903802823275,0.4646115,0.2361598
20,5,25,10,2.82141609815881,2.5230093,0.1837673
20,5,25,11,3.27967217890546,3.1493945,0.16962583
20,5,25,12,3.63512484589592,3.4807205,0.17476068
20,5,25,13,9.58544991677627,9.612329,0.19752112
20,5,25,14,5.88874167064205,5.8429904,0.16303658
20,5,25,15,6.95427962811664,7.043457,0.21776885
20,5,25,16,1.4750538719818,1.4635588,0.22993012
20,5,25,17,5.39686928270385,5.19965,0.22000048
20,5,25,18,7.2820003144443,6.991236,0.18408684
20,5,25,19,4.76917677558959,4.7113304,0.20574033
20,5,25,20,7.29396071750671,7.067703,0.22294569
20,5,26,1,0.16592338681221,0.22835341,0.30104846
20,5,26,2,2.89478296646848,3.1261063,0.31023252
20,5,26,3,8.7449425784871,8.47814,0.2600812
20,5,26,4,7.99921882338822,7.9696345,0.26329842
20,5,26,5,3.12243217136711,2.7923758,0.30073497
