N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,6,3,2.64352067606524,2.3027964,0.30002987
20,5,6,4,3.80093919346109,3.4748738,0.29976696
20,5,6,5,8.07483389042318,8.404651,0.2996187
20,5,6,6,9.78075725259259,9.737768,0.2994099
20,5,6,7,9.57933716475964,9.765812,0.29963917
20,5,6,8,7.62731856433675,8.1291485,0.2992573
20,5,6,9,5.09648534934968,5.044466,0.29910898
20,5,6,10,0.644767952617258,0.15372477,0.29961285
20,5,6,11,6.43572765169665,6.159226,0.30025664
20,5,6,12,9.15908884257078,9.004161,0.30046734
20,5,6,13,0.952325807884336,0.8331283,0.29980895
20,5,6,14,2.95372802997008,2.8961582,0.30010936
20,5,6,15,7.6993169891648,7.778046,0.30069074
20,5,6,16,2.55893525900319,2.3455389,0.30028322
20,5,6,17,5.17895726021379,5.1020107,0.2995212
20,5,6,18,6.7784993047826,7.3279104,0.29987136
20,5,6,19,1.47227819310501,1.4883115,0.29968053
20,5,6,20,7.00526044936851,7.0641913,0.30027506
20,5,7,1,9.88909297855571,9.642032,0.30000666
20,5,7,2,3.97745453286916,4.1777177,0.29739022
20,5,7,3,1.15697778761387,1.1823915,0.30014446
20,5,7,4,0.697486787103117,0.66198045,0.299089
20,5,7,5,2.43749390589073,2.3336046,0.30102807
20,5,7,6,7.92010425822809,7.72802,0.3019941
20,5,7,7,3.40062352828681,3.7008672,0.29970673
20,5,7,8,9.72062500659376,9.402888,0.29841828
20,5,7,9,1.65855484548956,1.6209726,0.30060703
20,5,7,10,4.59103665780276,4.673383,0.29856104
20,5,7,11,1.71748076798394,2.092593,0.29985332
20,5,7,12,2.31477101799101,2.1311133,0.3029226
20,5,7,13,7.72811945760623,7.6220174,0.30137894
20,5,7,14,0.963015416637063,0.565338,0.29998574
20,5,7,15,4.53447770094499,4.4019012,0.29863647
20,5,7,16,0.847007129341364,0.71014786,0.29915833
20,5,7,17,5.6066586705856,6.0167837,0.30112517
20,5,7,18,0.0870459992438555,0.27646905,0.3001596
20,5,7,19,9.85737090697512,9.894933,0.30041623
20,5,7,20,3.16584804095328,3.452801,0.30038798
20,5,8,1,4.66295241378248,5.116394,0.29974598
20,5,8,2,2.07823317032307,2.36679,0.2999756
20,5,8,3,7.99657957628369,7.524354,0.30028445
20,5,8,4,6.51871317764744,6.289798,0.3002104
20,5,8,5,3.21509178960696,3.5940516,0.2999106
20,5,8,6,7.18927504029125,7.3156767,0.2999886
20,5,8,7,2.90873386897147,3.1642263,0.3000224
20,5,8,8,9.32269813260064,9.106166,0.2991595
20,5,8,9,7.69146954407915,7.6702976,0.29977077
20,5,8,10,6.44491136772558,6.587504,0.2999267
20,5,8,11,4.57044888520613,4.681164,0.30031428
20,5,8,12,0.893010105937719,0.7227268,0.30001685
20,5,8,13,4.32391373440623,4.3983803,0.2994773
20,5,8,14,5.44962115585804,5.362634,0.30123866
20,5,8,15,1.38224346097559,1.5746235,0.29955792
20,5,8,16,9.27812252193689,8.681919,0.3002307
20,5,8,17,0.0130172143690288,-0.18202882,0.2998293
20,5,8,18,2.64458863530308,2.7263997,0.30027202
20,5,8,19,2.76532246964052,2.8478336,0.2999873
20,5,8,20,5.21107041742653,5.0120106,0.30080137
20,5,9,1,2.21601397264749,1.9566635,0.30030242
20,5,9,2,0.242339097894728,0.15449338,0.29934946
20,5,9,3,2.07119019469246,2.395915,0.30041924
20,5,9,4,2.15733549557626,2.215363,0.29855445
20,5,9,5,4.43723587784916,4.429576,0.3001917
20,5,9,6,1.34076150367036,1.0339044,0.29978937
20,5,9,7,3.90657789772376,4.014947,0.2996294
20,5,9,8,3.69315771851689,3.4557269,0.30073532
20,5,9,9,6.68692956678569,6.8057337,0.30006903
20,5,9,10,9.92109965998679,9.95377,0.29951707
