N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,18,10,2.17930832412094,2.2865012,0.24778064
20,5,18,11,6.42883177148178,6.594006,0.25778133
20,5,18,12,7.52815006533638,8.140333,0.25208253
20,5,18,13,0.922475878614932,1.001667,0.22519206
20,5,18,14,3.07308009127155,3.3258595,0.24045753
20,5,18,15,9.92080235155299,9.824312,0.21942051
20,5,18,16,1.18980998639017,1.1915693,0.23745222
20,5,18,17,5.25441377889365,5.6613445,0.2230679
20,5,18,18,0.412676406558603,0.23067476,0.2622532
20,5,18,19,9.38889103708789,9.287103,0.22659945
20,5,18,20,0.671685424167663,0.4157139,0.22120412
20,5,19,1,1.17130583152175,1.5304434,0.27972546
20,5,19,2,4.84029733110219,4.824173,0.29010746
20,5,19,3,6.5120702679269,6.501131,0.2995362
20,5,19,4,0.683966763317585,0.51240796,0.25982502
20,5,19,5,3.65297803189605,3.9163587,0.2923222
20,5,19,6,2.23903704201803,1.8674767,0.28639546
20,5,19,7,2.91881607146934,3.814472,0.29008147
20,5,19,8,5.7328373240307,4.9749365,0.28293625
20,5,19,9,8.36620330344886,8.26914,0.29196614
20,5,19,10,7.26052081910893,6.9249544,0.29062876
20,5,19,11,4.06465710373595,4.1918855,0.28534058
20,5,19,12,4.49717546580359,5.0656543,0.291738
20,5,19,13,7.90955097647384,7.7165623,0.28958347
20,5,19,14,9.24153506522998,8.854454,0.2980937
20,5,19,15,2.2820250177756,2.3166327,0.2838734
20,5,19,16,9.04951837379485,9.050954,0.28856552
20,5,19,17,3.97514036856592,4.2068152,0.28135902
20,5,19,18,5.67677828483284,5.884966,0.29201943
20,5,19,19,4.27366116084158,4.693104,0.29134488
20,5,19,20,8.38241810910404,8.464673,0.28729692
20,5,20,1,8.77521388698369,8.756289,0.29566562
20,5,20,2,7.68533208640292,8.156092,0.29795682
20,5,20,3,2.78963138349354,3.3158178,0.30096087
20,5,20,4,5.29163692612201,5.5359306,0.29310215
20,5,20,5,9.62907031178474,9.298791,0.2977854
20,5,20,6,9.80354584986344,9.20451,0.298392
20,5,20,7,0.913325883448124,0.67185277,0.2973159
20,5,20,8,0.707494784146547,1.0733858,0.2964851
20,5,20,9,3.27593952184543,3.2975402,0.2972625
20,5,20,10,3.70074542239308,3.780873,0.29818636
20,5,20,11,7.15527557302266,6.916357,0.2975843
20,5,20,12,7.57796354126185,7.1627727,0.29889324
20,5,20,13,0.0192793854512274,0.18244028,0.29678982
20,5,20,14,7.42802090244368,7.346478,0.29773068
20,5,20,15,1.92418547347188,1.6740038,0.2987071
20,5,20,16,4.52099627349526,4.4386897,0.2984946
20,5,20,17,3.22147279744968,3.4684143,0.29518244
20,5,20,18,1.09071407467127,1.3754555,0.2974469
20,5,20,19,2.89262361824512,3.1675978,0.29393488
20,5,20,20,8.19456485565752,8.114334,0.29541025
20,5,21,1,7.86114927148446,7.6649356,0.16328621
20,5,21,2,2.52445595571771,2.6646686,0.19983158
20,5,21,3,6.99252303456888,6.9965854,0.15621217
20,5,21,4,1.84460753342137,2.2719963,0.1756299
20,5,21,5,9.59613825660199,10.080601,0.18849488
20,5,21,6,9.18683399679139,9.218467,0.21122655
20,5,21,7,1.01804550271481,1.2212796,0.19098058
20,5,21,8,1.72191675519571,1.9653664,0.18026994
20,5,21,9,9.8600367619656,10.229917,0.19795547
20,5,21,10,8.49396095378324,8.711822,0.23314288
20,5,21,11,6.67540116468444,6.3989997,0.19169223
20,5,21,12,9.3521022493951,9.105684,0.23570745
20,5,21,13,0.581843343097717,0.683076,0.2286717
20,5,21,14,6.18615831015632,6.131865,0.20707951
20,5,21,15,1.7491846345365,2.0349104,0.18288766
20,5,21,16,0.376753895543516,0.48456976,0.25685433
20,5,21,17,5.25313168996945,5.3966484,0.14698224
20,5,21,18,2.82184249954298,3.1498384,0.24272783
20,5,21,19,4.99045196920633,4.8939548,0.13228494
20,5,21,20,6.33825103053823,6.2192726,0.1864579
20,5,22,1,3.04276835406199,3.2344568,0.15468453
20,5,22,2,4.74738908465952,4.4920673,0.22367562
20,5,22,3,9.93525771889836,9.969522,0.2024337
20,5,22,4,5.2065386204049,5.01139,0.16227324
20,5,22,5,8.43231032369658,8.382457,0.20600821
20,5,22,6,7.23314548609778,7.322756,0.17328632
20,5,22,7,6.15168056217954,6.157724,0.1911033
20,5,22,8,7.39171321270987,7.4526076,0.17179734
20,5,22,9,4.1723998519592,3.914021,0.2110391
20,5,22,10,3.72624989366159,3.66457,0.2148313
20,5,22,11,9.68422054313123,9.884354,0.22084573
20,5,22,12,6.07408114941791,6.1114597,0.17780282
20,5,22,13,4.73678398644552,4.731801,0.17670707
