N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,13,11,6.61121600540355,6.6600904,0.2879915
20,5,13,12,8.78370850346982,9.255722,0.27479213
20,5,13,13,8.90559029532596,9.178168,0.27565637
20,5,13,14,5.66280465573072,6.022882,0.2903964
20,5,13,15,5.93547344440594,5.840049,0.28784144
20,5,13,16,3.64514516666532,3.46054,0.29376233
20,5,13,17,3.57412851415575,3.3150446,0.2901638
20,5,13,18,5.91457054251805,5.3460217,0.2960661
20,5,13,19,8.65451460238546,8.784106,0.27239636
20,5,13,20,6.80523660033941,6.913075,0.25541484
20,5,14,1,2.54033731063828,1.9510272,0.25494063
20,5,14,2,6.37827298371121,6.1128373,0.27293646
20,5,14,3,9.57188642118126,9.724719,0.2790034
20,5,14,4,5.52546738879755,5.9946704,0.2996076
20,5,14,5,9.83067143009976,9.912068,0.2793415
20,5,14,6,5.11473868042231,4.919048,0.28893006
20,5,14,7,9.32823361828923,9.469417,0.2777928
20,5,14,8,4.284277188126,4.208835,0.3003536
20,5,14,9,4.85585135407746,5.1688614,0.25535828
20,5,14,10,3.81652226205915,3.8268313,0.28195667
20,5,14,11,8.91015218105167,8.677737,0.26041177
20,5,14,12,1.6378996684216,1.7712612,0.2832477
20,5,14,13,4.74134463118389,4.799767,0.26600134
20,5,14,14,8.51211223052815,8.525689,0.27016732
20,5,14,15,8.57463751221076,8.209132,0.26920253
20,5,14,16,7.39684720523655,6.757892,0.2647854
20,5,14,17,3.53099695872515,3.470346,0.23355363
20,5,14,18,6.73373083118349,6.7344313,0.25575915
20,5,14,19,8.51568246027455,8.7651005,0.2807553
20,5,14,20,5.95358034130186,5.998129,0.27706477
20,5,15,1,6.02114044129848,6.010434,0.20675325
20,5,15,2,1.95043927291408,1.6584858,0.17837551
20,5,15,3,9.66458732029423,9.797799,0.18445747
20,5,15,4,6.50905529269949,6.3829727,0.20133731
20,5,15,5,3.67071893531829,4.007956,0.20006184
20,5,15,6,9.88859211327508,10.211885,0.17698899
20,5,15,7,8.15193412825465,8.222821,0.15401556
20,5,15,8,2.53968368750066,3.0863905,0.19746497
20,5,15,9,6.87230846611783,6.676332,0.19488893
20,5,15,10,8.31429020501673,8.415754,0.15694743
20,5,15,11,1.04669364402071,1.5016102,0.20890038
20,5,15,12,6.46150910062715,6.674796,0.17927557
20,5,15,13,5.09090392151847,5.379842,0.1973372
20,5,15,14,7.06628567539155,6.854009,0.19786811
20,5,15,15,8.62313656602055,8.745894,0.21362624
20,5,15,16,8.41785145225003,8.593212,0.19960538
20,5,15,17,4.47443719021976,4.3147154,0.2878847
20,5,15,18,9.64666954241693,10.083053,0.17772318
20,5,15,19,1.41187072964385,1.331134,0.18335082
20,5,15,20,7.76712512830272,7.8842096,0.14376286
20,5,16,1,6.83110056677833,7.0066495,0.18558158
20,5,16,2,2.44117417139933,2.5619755,0.19780935
20,5,16,3,4.50111359590665,4.3045373,0.26298535
20,5,16,4,2.29435093468055,2.292845,0.1870009
20,5,16,5,8.63507915986702,8.522009,0.19031867
20,5,16,6,3.11200278811157,2.903614,0.22874314
20,5,16,7,0.743372743017972,0.61546016,0.16602568
20,5,16,8,8.32321612630039,8.285684,0.19115162
20,5,16,9,8.74480480328202,8.8843155,0.22878739
20,5,16,10,1.39361739624292,1.6953064,0.14646637
20,5,16,11,3.19744975306094,2.865207,0.21662596
20,5,16,12,5.91114865615964,5.9798307,0.18080626
20,5,16,13,1.57219668151811,2.0274541,0.14910673
20,5,16,14,6.61381979240105,6.7628794,0.18504976
20,5,16,15,5.25340779684484,4.930438,0.2125234
20,5,16,16,2.40201973589137,2.1540172,0.18870713
20,5,16,17,8.4731193818152,8.217999,0.19811259
20,5,16,18,6.88514651264995,7.1371326,0.27615
20,5,16,19,7.16725732199848,7.4536905,0.26925662
20,5,16,20,0.761555817443877,0.5555834,0.15362708
20,5,17,1,1.55050833243877,1.2519373,0.3057899
20,5,17,2,9.68378808815032,9.749335,0.21871045
20,5,17,3,4.6826308593154,4.4204783,0.25615957
20,5,17,4,7.76819651713595,6.7398376,0.31746358
20,5,17,5,4.07885741209611,3.736418,0.2648917
20,5,17,6,5.38797148503363,5.2548776,0.26865497
20,5,17,7,2.06887663574889,1.8798739,0.28133795
20,5,17,8,1.8710355530493,1.6293466,0.25911087
20,5,17,9,7.79969688039273,7.8445687,0.26984137
20,5,17,10,1.93943927064538,1.7419497,0.27051046
20,5,17,11,4.34231178369373,4.36483,0.2533954
20,5,17,12,0.0227451813407242,-0.03400971,0.26298562
20,5,17,13,8.34692138712853,8.115165,0.22621027
20,5,17,14,8.30082966247573,8.337423,0.22293517
20,5,17,15,9.56967817852274,9.924771,0.22992977
20,5,17,16,9.48497073026374,9.74893,0.21222162
20,5,17,17,6.00729975616559,6.5000587,0.26601163
20,5,17,18,2.61807404924184,2.3181179,0.27482226
20,5,17,19,6.43034250708297,6.642834,0.27633598
20,5,17,20,5.26233507087454,5.090816,0.2566176
20,5,18,1,8.22896314784884,8.060837,0.27392948
20,5,18,2,7.10199575405568,7.215431,0.28827107
20,5,18,3,9.65834765927866,9.715371,0.24029824
20,5,18,4,0.78610778786242,0.931115,0.2500519
20,5,18,5,0.536370745394379,0.21103589,0.25889057
20,5,18,6,5.74978216551244,6.0385203,0.25293645
20,5,18,7,3.87780030025169,4.0521784,0.2258658
20,5,18,8,5.1038836594671,5.008678,0.22260658
20,5,18,9,3.66147971944883,3.9020476,0.25036767
20,5,18,10,2.17930832412094,2.2548218,0.2366433
20,5,18,11,6.42883177148178,6.5768504,0.26169947
20,5,18,12,7.52815006533638,8.130268,0.25348794
20,5,18,13,0.922475878614932,0.98640823,0.2367905
20,5,18,14,3.07308009127155,3.3331323,0.21764433
20,5,18,15,9.92080235155299,9.828382,0.2324647
20,5,18,16,1.18980998639017,1.2126772,0.2481357
20,5,18,17,5.25441377889365,5.6793475,0.23408651
20,5,18,18,0.412676406558603,0.1604344,0.26110682
20,5,18,19,9.38889103708789,9.339638,0.24039407
20,5,18,20,0.671685424167663,0.43343815,0.23981103
20,5,19,1,1.17130583152175,1.5277222,0.29038364
20,5,19,2,4.84029733110219,4.8104925,0.2920665
20,5,19,3,6.5120702679269,6.5496283,0.30611065
20,5,19,4,0.683966763317585,0.5920305,0.28899878
20,5,19,5,3.65297803189605,3.856038,0.2930255
20,5,19,6,2.23903704201803,1.8387913,0.29466686
20,5,19,7,2.91881607146934,3.8110309,0.29752085
20,5,19,8,5.7328373240307,4.989016,0.2937022
20,5,19,9,8.36620330344886,8.269878,0.28970152
20,5,19,10,7.26052081910893,6.921726,0.3038979
20,5,19,11,4.06465710373595,4.1451664,0.2914858
20,5,19,12,4.49717546580359,5.099913,0.29390267
20,5,19,13,7.90955097647384,7.7444515,0.29323757
20,5,19,14,9.24153506522998,8.852627,0.3024991
20,5,19,15,2.2820250177756,2.3250408,0.28703555
20,5,19,16,9.04951837379485,9.013238,0.29459554
20,5,19,17,3.97514036856592,4.158958,0.29154634
20,5,19,18,5.67677828483284,5.9099913,0.2920638
20,5,19,19,4.27366116084158,4.6820707,0.29520163
20,5,19,20,8.38241810910404,8.482059,0.29222804
20,5,20,1,8.77521388698369,8.909685,0.21609981
20,5,20,2,7.68533208640292,8.102199,0.24773315
20,5,20,3,2.78963138349354,2.9718564,0.2076207
20,5,20,4,5.29163692612201,5.1909137,0.2973111
20,5,20,5,9.62907031178474,9.108634,0.2183338
20,5,20,6,9.80354584986344,9.295761,0.22070915
20,5,20,7,0.913325883448124,0.7615201,0.22173965
20,5,20,8,0.707494784146547,0.94443756,0.2254279
20,5,20,9,3.27593952184543,3.550665,0.24915314
20,5,20,10,3.70074542239308,4.1100426,0.26676843
20,5,20,11,7.15527557302266,6.896244,0.22789693
20,5,20,12,7.57796354126185,7.259633,0.24217336
20,5,20,13,0.0192793854512274,0.13398913,0.22286616
20,5,20,14,7.42802090244368,7.3196874,0.24230522
20,5,20,15,1.92418547347188,1.8250399,0.22698607
20,5,20,16,4.52099627349526,4.707763,0.24380133
20,5,20,17,3.22147279744968,3.408206,0.25287518
20,5,20,18,1.09071407467127,1.2048635,0.23554763
20,5,20,19,2.89262361824512,3.1021001,0.27630636
20,5,20,20,8.19456485565752,8.117065,0.22105068
20,5,21,1,7.86114927148446,7.5868177,0.1412504
20,5,21,2,2.52445595571771,2.6989708,0.20934361
20,5,21,3,6.99252303456888,7.103188,0.16982242
20,5,21,4,1.84460753342137,2.2420406,0.17474024
20,5,21,5,9.59613825660199,10.023371,0.20978938
20,5,21,6,9.18683399679139,9.138234,0.22161503
20,5,21,7,1.01804550271481,1.1951802,0.20542334
20,5,21,8,1.72191675519571,1.8968121,0.1889793
20,5,21,9,9.8600367619656,10.31428,0.22982845
20,5,21,10,8.49396095378324,8.744544,0.23077385
20,5,21,11,6.67540116468444,6.4806275,0.19237675
20,5,21,12,9.3521022493951,9.110949,0.22081609
20,5,21,13,0.581843343097717,0.7174237,0.216737
20,5,21,14,6.18615831015632,6.081666,0.19601728
20,5,21,15,1.7491846345365,1.9850088,0.17030591
20,5,21,16,0.376753895543516,0.57356375,0.28335088
20,5,21,17,5.25313168996945,5.442654,0.14860453
20,5,21,18,2.82184249954298,3.1362462,0.23275821
20,5,21,19,4.99045196920633,4.916353,0.14316042
20,5,21,20,6.33825103053823,6.1761985,0.18661033
20,5,22,1,3.04276835406199,3.191835,0.18649754
20,5,22,2,4.74738908465952,4.5202136,0.2394523
20,5,22,3,9.93525771889836,9.975593,0.23253961
20,5,22,4,5.2065386204049,5.028526,0.1653735
20,5,22,5,8.43231032369658,8.350678,0.22088847
20,5,22,6,7.23314548609778,7.2594953,0.18833533
20,5,22,7,6.15168056217954,6.1289554,0.19839205
20,5,22,8,7.39171321270987,7.4609838,0.1908442
20,5,22,9,4.1723998519592,3.9143891,0.22769831
20,5,22,10,3.72624989366159,3.688777,0.20932375
20,5,22,11,9.68422054313123,9.877953,0.21857496
20,5,22,12,6.07408114941791,6.1475806,0.2043029
20,5,22,13,4.73678398644552,4.781248,0.18077523
20,5,22,14,8.58139808289707,8.963073,0.21004179
20,5,22,15,4.35351753840223,4.4310446,0.16890927
20,5,22,16,0.822695977985859,2.0249689,0.20381097
20,5,22,17,4.20794771518558,4.1420035,0.20384459
20,5,22,18,1.74912661779672,1.6055801,0.18226193
20,5,22,19,6.18125641020015,6.0632153,0.17890319
20,5,22,20,3.71555577265099,3.939721,0.2816659
20,5,23,1,5.76603659661487,5.868529,0.1981249
20,5,23,2,2.23072855733335,2.1441872,0.23194206
20,5,23,3,3.31896589370444,3.0637445,0.265246
20,5,23,4,7.1072455169633,6.974215,0.15372464
20,5,23,5,8.19448956055567,8.206809,0.19124714
20,5,23,6,4.23720560967922,4.371469,0.2789773
20,5,23,7,9.63544549420476,9.977866,0.19878934
20,5,23,8,9.78130409261212,9.773705,0.18279925
20,5,23,9,8.4052187949419,8.507693,0.19867718
20,5,23,10,9.96611237060279,10.029271,0.20249559
20,5,23,11,8.65959034767002,8.891939,0.19892837
20,5,23,12,7.01421698089689,7.030274,0.1463587
20,5,23,13,3.90473062638193,3.9736223,0.26887542
20,5,23,14,3.1476970249787,2.8995414,0.2506298
20,5,23,15,8.45947288675234,8.201042,0.22356158
20,5,23,16,1.39278504764661,1.0641602,0.26726624
20,5,23,17,5.18120574299246,5.0603952,0.20456591
20,5,23,18,5.93550828285515,5.9757433,0.18339103
20,5,23,19,9.42461697151884,9.662377,0.17854205
20,5,23,20,6.28019635565579,5.7859445,0.23534088
20,5,24,1,2.92573957936838,2.8327346,0.15832143
20,5,24,2,2.24891144316643,1.7798544,0.14308125
20,5,24,3,7.04222954111174,6.9122458,0.22377908
20,5,24,4,5.18897147616372,5.5503798,0.23060882
20,5,24,5,6.62619609618559,6.83274,0.2802469
20,5,24,6,9.20443784212694,8.903151,0.22626267
20,5,24,7,2.79735573334619,2.5648687,0.12781022
20,5,24,8,7.63820461230353,7.6655993,0.19360937
20,5,24,9,8.01630616188049,8.123318,0.20161541
20,5,24,10,2.54725093021989,2.3586035,0.13595818
20,5,24,11,6.04888858739287,5.9372363,0.22845806
20,5,24,12,3.70734947035089,3.7636437,0.2282887
20,5,24,13,6.71690254705027,6.750801,0.21323632
20,5,24,14,6.72982309944928,6.6441183,0.21059363
20,5,24,15,3.20430563529953,3.2027445,0.180261
20,5,24,16,9.04149706941098,8.988034,0.2043522
20,5,24,17,1.98115960229188,1.7607807,0.13952498
20,5,24,18,0.44203047407791,0.35653967,0.19768852
20,5,24,19,5.00922332052141,5.158426,0.21636581
20,5,24,20,1.3878286187537,0.96118057,0.17237733
20,5,25,1,4.16118426248431,3.6345327,0.25942367
20,5,25,2,6.9476365367882,6.9202704,0.25411263
20,5,25,3,1.48800636641681,1.7158077,0.2501684
20,5,25,4,8.97385046817362,8.987102,0.28219667
20,5,25,5,1.24392084078863,1.2650483,0.24298748
20,5,25,6,9.85115722985938,10.19548,0.26528203
20,5,25,7,6.26096174120903,5.834088,0.25326267
20,5,25,8,3.37538369232789,2.9624794,0.2607285
20,5,25,9,0.667903802823275,0.2901913,0.25315514
20,5,25,10,2.82141609815881,2.8262095,0.24336083
20,5,25,11,3.27967217890546,3.2751758,0.26828972
20,5,25,12,3.63512484589592,3.5998003,0.27443963
20,5,25,13,9.58544991677627,9.827048,0.2790751
20,5,25,14,5.88874167064205,5.412866,0.2387762
20,5,25,15,6.95427962811664,7.2152724,0.2660677
20,5,25,16,1.4750538719818,1.5848114,0.2549339
20,5,25,17,5.39686928270385,5.321276,0.2485168
20,5,25,18,7.2820003144443,6.7873693,0.24843505
20,5,25,19,4.76917677558959,5.048945,0.24335204
20,5,25,20,7.29396071750671,7.0828104,0.31969035
20,5,26,1,0.16592338681221,0.04204519,0.27428895
20,5,26,2,2.89478296646848,3.2226868,0.29976302
20,5,26,3,8.7449425784871,9.097202,0.2550303
20,5,26,4,7.99921882338822,7.792194,0.26476768
20,5,26,5,3.12243217136711,2.9842477,0.2719441
